HOG	gene
N0.HOG0000040	GWHGERFP028573
N0.HOG0000040	GWHGERFP028566
N0.HOG0000040	GWHGERFP028568
N0.HOG0000040	GWHGERFP028567
N0.HOG0000040	GWHGERFP028559
N0.HOG0000040	GWHGERFP028938
N0.HOG0000040	GWHGERFP028933
N0.HOG0000040	GWHGERFP028932
N0.HOG0000040	GWHGERFP028931
N0.HOG0000040	GWHGERFP028930
N0.HOG0000040	GWHGERFP028923
N0.HOG0000040	GWHGERFP018424
N0.HOG0000040	GWHGERFP018399
N0.HOG0000040	GWHGERFP018536
N0.HOG0000040	GWHGERFP018558
N0.HOG0000040	GWHGERFP018749
N0.HOG0000040	RHSIM_RhsimUnG0207300
N0.HOG0000040	RHSIM_RhsimUnG0090800
N0.HOG0000040	RHSIM_Rhsim13G0168100
N0.HOG0000040	RHSIM_Rhsim02G0119900
N0.HOG0000040	RHSIM_Rhsim13G0167400
N0.HOG0000040	RHSIM_Rhsim13G0167300
N0.HOG0000040	RHSIM_Rhsim13G0167200
N0.HOG0000040	Os07g0550900
N0.HOG0000040	Os07g0551300
N0.HOG0000041	AT3G55550
N0.HOG0000041	EL10Ac2g04714.1
N0.HOG0000041	EL10As1g23115.1
N0.HOG0000041	HORVU.MOREX.r3.5HG0441080
N0.HOG0000041	Zm00001eb029470
N0.HOG0000041	BPChr04G21890
N0.HOG0000041	BPChr04G21888
N0.HOG0000041	BPChr04G21887
N0.HOG0000041	BPChr04G21808
N0.HOG0000041	BPChr04G21807
N0.HOG0000041	TC05G1480
N0.HOG0000041	TC02G2677
N0.HOG0000041	TC08G0826
N0.HOG0000041	GWHGERFP032049
N0.HOG0000041	GWHGERFP046897
N0.HOG0000041	GWHGERFP009182
N0.HOG0000041	GWHGERFP024810
N0.HOG0000041	GWHGERFP024812
N0.HOG0000041	GWHGERFP024811
N0.HOG0000041	RHSIM_Rhsim05G0195500
N0.HOG0000041	Os12g0574700
N0.HOG0000049	AT3G11340
N0.HOG0000049	AT3G55700
N0.HOG0000049	AT3G55710
N0.HOG0000049	AT5G05860
N0.HOG0000049	AT5G05870
N0.HOG0000049	AT5G05880
N0.HOG0000049	AT5G05890
N0.HOG0000049	AT5G05900
N0.HOG0000049	EL10Ac2g04661.1
N0.HOG0000049	EL10Ac2g04662.1
N0.HOG0000049	HORVU.MOREX.r3.5HG0527570
N0.HOG0000049	HORVU.MOREX.r3.4HG0341100
N0.HOG0000049	HORVU.MOREX.r3.7HG0648630
N0.HOG0000049	HORVU.MOREX.r3.3HG0315260
N0.HOG0000049	HORVU.MOREX.r3.6HG0616990
N0.HOG0000049	Zm00001eb094890
N0.HOG0000049	Zm00001eb096940
N0.HOG0000049	Zm00001eb033030
N0.HOG0000049	Zm00001eb063070
N0.HOG0000049	Zm00001eb165590
N0.HOG0000049	Zm00001eb304010
N0.HOG0000049	Zm00001eb304020
N0.HOG0000049	Zm00001eb304040
N0.HOG0000049	Zm00001eb304050
N0.HOG0000049	Zm00001eb304060
N0.HOG0000049	Zm00001eb304070
N0.HOG0000049	Zm00001eb304120
N0.HOG0000049	BPChr10G28399
N0.HOG0000049	BPChr10G28261
N0.HOG0000049	BPChr10G28213
N0.HOG0000049	BPChr10G28282
N0.HOG0000049	BPChr10G28284
N0.HOG0000049	BPChr06G31305
N0.HOG0000049	BPChr06G30278
N0.HOG0000049	BPChr04G03659
N0.HOG0000049	BPChr04G03649
N0.HOG0000049	BPChr04G03620
N0.HOG0000049	BPChr04G03595
N0.HOG0000049	BPChr04G03580
N0.HOG0000049	BPChr13G06242
N0.HOG0000049	TC08G0999
N0.HOG0000049	TC08G0904
N0.HOG0000049	GWHGERFP032030
N0.HOG0000049	GWHGERFP032025
N0.HOG0000049	GWHGERFP032028
N0.HOG0000049	GWHGERFP032022
N0.HOG0000049	GWHGERFP023583
N0.HOG0000049	RHSIM_Rhsim01G0233800
N0.HOG0000049	Os07g0241800
N0.HOG0000049	Os07g0241600
N0.HOG0000049	Os11g0441500
N0.HOG0000049	Os07g0241700
N0.HOG0000049	Os07g0241500
N0.HOG0000049	Os03g0824600
N0.HOG0000049	Os07g0240600
N0.HOG0000049	Os11g0444000
N0.HOG0000067	AT1G23410
N0.HOG0000067	AT2G47110
N0.HOG0000067	AT3G62250
N0.HOG0000067	EL10Ac4g08971.1
N0.HOG0000067	EL10Ac8g18643.1
N0.HOG0000067	HORVU.MOREX.r3.1HG0024910
N0.HOG0000067	HORVU.MOREX.r3.1HG0046300
N0.HOG0000067	HORVU.MOREX.r3.1HG0087990
N0.HOG0000067	Zm00001eb035770
N0.HOG0000067	Zm00001eb044940
N0.HOG0000067	Zm00001eb340580
N0.HOG0000067	Zm00001eb369510
N0.HOG0000067	Zm00001eb282450
N0.HOG0000067	BPChr11G26881
N0.HOG0000067	TC07G1300
N0.HOG0000067	TC07G1732
N0.HOG0000067	TC07G2103
N0.HOG0000067	GWHGERFP004282
N0.HOG0000067	GWHGERFP015299
N0.HOG0000067	RHSIM_Rhsim04G0245900
N0.HOG0000067	RHSIM_Rhsim04G0246400
N0.HOG0000067	RHSIM_Rhsim12G0114200
N0.HOG0000067	Os05g0160200
N0.HOG0000067	Os01g0328400
N0.HOG0000067	Os10g0491801
N0.HOG0000081	AT1G13420
N0.HOG0000081	AT1G13430
N0.HOG0000081	AT1G18590
N0.HOG0000081	AT1G28170
N0.HOG0000081	AT1G74090
N0.HOG0000081	AT1G74100
N0.HOG0000081	AT2G03750
N0.HOG0000081	AT2G03760
N0.HOG0000081	AT2G03770
N0.HOG0000081	AT2G14920
N0.HOG0000081	AT2G27570
N0.HOG0000081	AT3G45070
N0.HOG0000081	AT3G45080
N0.HOG0000081	AT4G26280
N0.HOG0000081	AT5G07000
N0.HOG0000081	AT5G07010
N0.HOG0000081	AT5G43690
N0.HOG0000081	EL10Ac2g02742.1
N0.HOG0000081	EL10Ac2g02757.1
N0.HOG0000081	EL10Ac5g12261.1
N0.HOG0000081	EL10Ac5g12262.1
N0.HOG0000081	EL10Ac6g14675.1
N0.HOG0000081	HORVU.MOREX.r3.7HG0637540
N0.HOG0000081	HORVU.MOREX.r3.2HG0183350
N0.HOG0000081	HORVU.MOREX.r3.7HG0640710
N0.HOG0000081	HORVU.MOREX.r3.6HG0601260
N0.HOG0000081	HORVU.MOREX.r3.1HG0080840
N0.HOG0000081	HORVU.MOREX.r3.2HG0126460
N0.HOG0000081	HORVU.MOREX.r3.2HG0103160
N0.HOG0000081	HORVU.MOREX.r3.5HG0504410
N0.HOG0000081	HORVU.MOREX.r3.3HG0310600
N0.HOG0000081	HORVU.MOREX.r3.2HG0208290
N0.HOG0000081	HORVU.MOREX.r3.4HG0417400
N0.HOG0000081	HORVU.MOREX.r3.2HG0183330
N0.HOG0000081	Zm00001eb053040
N0.HOG0000081	Zm00001eb053050
N0.HOG0000081	Zm00001eb122840
N0.HOG0000081	Zm00001eb141260
N0.HOG0000081	Zm00001eb141270
N0.HOG0000081	Zm00001eb141280
N0.HOG0000081	Zm00001eb141290
N0.HOG0000081	Zm00001eb187390
N0.HOG0000081	BPChr13G00855
N0.HOG0000081	BPChr13G00920
N0.HOG0000081	BPChr08G11265
N0.HOG0000081	BPChr08G11255
N0.HOG0000081	BPChr08G11239
N0.HOG0000081	BPChr08G11233
N0.HOG0000081	TC08G1417
N0.HOG0000081	TC08G1418
N0.HOG0000081	TC09G1288
N0.HOG0000081	TC06G0160
N0.HOG0000081	TC09G1290
N0.HOG0000081	TC01G1738
N0.HOG0000081	TC04G2327
N0.HOG0000081	TC04G2328
N0.HOG0000081	TC04G2326
N0.HOG0000081	TC04G2322
N0.HOG0000081	TC01G3949
N0.HOG0000081	TC10G2046
N0.HOG0000081	TC11G0462
N0.HOG0000081	TC09G2091
N0.HOG0000081	TC09G2094
N0.HOG0000081	TC09G0528
N0.HOG0000081	TC02G2240
N0.HOG0000081	TC02G2235
N0.HOG0000081	TC03G0557
N0.HOG0000081	TC06G1491
N0.HOG0000081	TC06G1490
N0.HOG0000081	TC02G2660
N0.HOG0000081	TC03G0940
N0.HOG0000081	TC03G0939
N0.HOG0000081	TC03G0937
N0.HOG0000081	TC03G0913
N0.HOG0000081	TC03G0930
N0.HOG0000081	TC01G2938
N0.HOG0000081	TC01G2937
N0.HOG0000081	TC01G2941
N0.HOG0000081	TC07G0570
N0.HOG0000081	TC07G0567
N0.HOG0000081	TC07G0566
N0.HOG0000081	TC03G1271
N0.HOG0000081	TC03G1257
N0.HOG0000081	TC03G1262
N0.HOG0000081	TC03G1263
N0.HOG0000081	TC03G1057
N0.HOG0000081	TC03G1054
N0.HOG0000081	GWHGERFP032543
N0.HOG0000081	GWHGERFP032758
N0.HOG0000081	GWHGERFP012005
N0.HOG0000081	GWHGERFP021495
N0.HOG0000081	GWHGERFP016298
N0.HOG0000081	GWHGERFP016299
N0.HOG0000081	GWHGERFP041285
N0.HOG0000081	GWHGERFP041286
N0.HOG0000081	GWHGERFP015749
N0.HOG0000081	RHSIM_Rhsim09G0122500
N0.HOG0000081	RHSIM_Rhsim07G0069400
N0.HOG0000081	RHSIM_Rhsim12G0150400
N0.HOG0000081	RHSIM_Rhsim08G0141500
N0.HOG0000081	RHSIM_Rhsim12G0150300
N0.HOG0000081	RHSIM_Rhsim07G0069500
N0.HOG0000081	RHSIM_Rhsim12G0150500
N0.HOG0000081	RHSIM_Rhsim12G0203200
N0.HOG0000081	RHSIM_Rhsim01G0074800
N0.HOG0000081	RHSIM_Rhsim01G0074700
N0.HOG0000081	RHSIM_Rhsim12G0203300
N0.HOG0000081	RHSIM_Rhsim04G0067700
N0.HOG0000081	RHSIM_Rhsim04G0067600
N0.HOG0000081	RHSIM_RhsimUnG0237700
N0.HOG0000081	RHSIM_RhsimUnG0237800
N0.HOG0000081	RHSIM_Rhsim04G0067500
N0.HOG0000081	RHSIM_Rhsim01G0075700
N0.HOG0000081	RHSIM_Rhsim10G0016400
N0.HOG0000081	RHSIM_Rhsim01G0075500
N0.HOG0000081	RHSIM_Rhsim01G0075300
N0.HOG0000081	RHSIM_Rhsim09G0104700
N0.HOG0000081	RHSIM_Rhsim01G0075200
N0.HOG0000081	RHSIM_Rhsim01G0075100
N0.HOG0000081	RHSIM_RhsimUnG0037200
N0.HOG0000081	RHSIM_RhsimUnG0037600
N0.HOG0000081	RHSIM_RhsimUnG0086700
N0.HOG0000081	Os01g0311600
N0.HOG0000081	Os04g0526300
N0.HOG0000081	Os08g0514600
N0.HOG0000081	Os11g0504900
N0.HOG0000081	Os02g0684100
N0.HOG0000081	Os11g0450400
N0.HOG0000081	Os06g0626600
N0.HOG0000081	Os08g0515000
N0.HOG0000081	Os06g0252800
N0.HOG0000081	Os09g0256100
N0.HOG0000081	Os11g0503900
N0.HOG0000081	Os12g0137700
N0.HOG0000081	Os04g0359300
N0.HOG0000081	Os12g0137600
N0.HOG0000081	Os11g0141100
N0.HOG0000081	Os11g0141333
N0.HOG0000081	Os09g0555150
N0.HOG0000081	Os11g0505300
N0.HOG0000082	AT2G37280
N0.HOG0000082	AT3G53480
N0.HOG0000082	AT4G15215
N0.HOG0000082	AT4G15230
N0.HOG0000082	AT4G15233
N0.HOG0000082	AT4G15236
N0.HOG0000082	EL10Ac4g09542.1
N0.HOG0000082	HORVU.MOREX.r3.5HG0467310
N0.HOG0000082	Zm00001eb406530
N0.HOG0000082	BPChr05G31485
N0.HOG0000082	BPChr05G22441
N0.HOG0000082	BPChr05G22484
N0.HOG0000082	BPChr08G15775
N0.HOG0000082	TC05G2134
N0.HOG0000082	TC05G2133
N0.HOG0000082	TC06G0372
N0.HOG0000082	GWHGERFP036364
N0.HOG0000082	GWHGERFP036365
N0.HOG0000082	GWHGERFP036354
N0.HOG0000082	GWHGERFP036346
N0.HOG0000082	GWHGERFP036341
N0.HOG0000082	GWHGERFP036344
N0.HOG0000082	GWHGERFP036345
N0.HOG0000082	GWHGERFP036335
N0.HOG0000082	GWHGERFP035996
N0.HOG0000082	GWHGERFP035997
N0.HOG0000082	GWHGERFP035994
N0.HOG0000082	RHSIM_Rhsim11G0101000
N0.HOG0000082	RHSIM_Rhsim11G0101300
N0.HOG0000082	RHSIM_Rhsim11G0162500
N0.HOG0000082	RHSIM_Rhsim11G0100800
N0.HOG0000082	RHSIM_Rhsim11G0100900
N0.HOG0000082	RHSIM_Rhsim11G0102500
N0.HOG0000082	RHSIM_Rhsim11G0102000
N0.HOG0000082	RHSIM_Rhsim11G0100700
N0.HOG0000082	RHSIM_Rhsim11G0102600
N0.HOG0000082	RHSIM_Rhsim11G0074600
N0.HOG0000082	RHSIM_Rhsim11G0074700
N0.HOG0000082	Os12g0512700
N0.HOG0000084	AT1G66950
N0.HOG0000084	AT2G36380
N0.HOG0000084	EL10Ac7g16964.1
N0.HOG0000084	EL10Ac7g16965.1
N0.HOG0000084	EL10Ac7g16966.1
N0.HOG0000084	HORVU.MOREX.r3.7HG0665860
N0.HOG0000084	Zm00001eb065380
N0.HOG0000084	Zm00001eb419500
N0.HOG0000084	Zm00001eb322880
N0.HOG0000084	Zm00001eb339590
N0.HOG0000084	BPChr14G27949
N0.HOG0000084	BPChr03G11579
N0.HOG0000084	TC07G0791
N0.HOG0000084	GWHGERFP009882
N0.HOG0000084	GWHGERFP009878
N0.HOG0000084	GWHGERFP032273
N0.HOG0000084	GWHGERFP019755
N0.HOG0000084	GWHGERFP030191
N0.HOG0000084	GWHGERFP030190
N0.HOG0000084	GWHGERFP002748
N0.HOG0000084	GWHGERFP023273
N0.HOG0000084	GWHGERFP023274
N0.HOG0000084	RHSIM_Rhsim01G0207000
N0.HOG0000084	RHSIM_Rhsim01G0207100
N0.HOG0000084	RHSIM_Rhsim02G0209700
N0.HOG0000084	RHSIM_Rhsim03G0078700
N0.HOG0000084	RHSIM_Rhsim02G0208600
N0.HOG0000084	RHSIM_Rhsim13G0107100
N0.HOG0000084	RHSIM_Rhsim13G0107000
N0.HOG0000084	RHSIM_Rhsim02G0208400
N0.HOG0000084	RHSIM_Rhsim04G0134100
N0.HOG0000084	RHSIM_Rhsim09G0143800
N0.HOG0000084	Os07g0522500
N0.HOG0000085	AT1G15520
N0.HOG0000085	EL10Ac2g02559.1
N0.HOG0000085	EL10Ac9g21969.1
N0.HOG0000085	HORVU.MOREX.r3.3HG0270810
N0.HOG0000085	HORVU.MOREX.r3.5HG0474060
N0.HOG0000085	HORVU.MOREX.r3.7HG0722520
N0.HOG0000085	HORVU.MOREX.r3.3HG0270800
N0.HOG0000085	Zm00001eb161780
N0.HOG0000085	Zm00001eb161790
N0.HOG0000085	Zm00001eb310230
N0.HOG0000085	Zm00001eb357950
N0.HOG0000085	Zm00001eb357960
N0.HOG0000085	BPChr01G24998
N0.HOG0000085	BPChr01G25060
N0.HOG0000085	BPChr06G19425
N0.HOG0000085	BPChr06G19450
N0.HOG0000085	BPChr06G19478
N0.HOG0000085	BPChr06G19475
N0.HOG0000085	BPChr06G19505
N0.HOG0000085	BPChr06G19503
N0.HOG0000085	TC01G1610
N0.HOG0000085	TC01G1603
N0.HOG0000085	TC10G2584
N0.HOG0000085	TC08G2111
N0.HOG0000085	TC08G2125
N0.HOG0000085	GWHGERFP034464
N0.HOG0000085	GWHGERFP034787
N0.HOG0000085	GWHGERFP042159
N0.HOG0000085	GWHGERFP041605
N0.HOG0000085	GWHGERFP043236
N0.HOG0000085	GWHGERFP001298
N0.HOG0000085	GWHGERFP001294
N0.HOG0000085	GWHGERFP001295
N0.HOG0000085	GWHGERFP001300
N0.HOG0000085	GWHGERFP011053
N0.HOG0000085	GWHGERFP001835
N0.HOG0000085	GWHGERFP001837
N0.HOG0000085	RHSIM_Rhsim07G0149800
N0.HOG0000085	RHSIM_Rhsim07G0150400
N0.HOG0000085	RHSIM_Rhsim07G0101200
N0.HOG0000085	RHSIM_Rhsim04G0069400
N0.HOG0000085	RHSIM_Rhsim04G0069300
N0.HOG0000085	RHSIM_Rhsim07G0220600
N0.HOG0000085	Os01g0609000
N0.HOG0000085	Os01g0609300
N0.HOG0000085	Os01g0609200
N0.HOG0000085	Os01g0609900
N0.HOG0000090	AT1G10360
N0.HOG0000090	AT1G10370
N0.HOG0000090	AT1G27130
N0.HOG0000090	AT1G27140
N0.HOG0000090	AT1G59670
N0.HOG0000090	AT1G59700
N0.HOG0000090	AT1G69920
N0.HOG0000090	AT1G69930
N0.HOG0000090	EL10Ac6g13124.1
N0.HOG0000090	HORVU.MOREX.r3.3HG0281500
N0.HOG0000090	HORVU.MOREX.r3.1HG0051810
N0.HOG0000090	HORVU.MOREX.r3.6HG0566420
N0.HOG0000090	HORVU.MOREX.r3.1HG0051870
N0.HOG0000090	HORVU.MOREX.r3.3HG0325810
N0.HOG0000090	HORVU.MOREX.r3.1HG0051890
N0.HOG0000090	HORVU.MOREX.r3.1HG0051800
N0.HOG0000090	HORVU.MOREX.r3.5HG0476200
N0.HOG0000090	HORVU.MOREX.r3.1HG0051860
N0.HOG0000090	HORVU.MOREX.r3.2HG0202910
N0.HOG0000090	HORVU.MOREX.r3.1HG0051880
N0.HOG0000090	HORVU.MOREX.r3.1HG0051750
N0.HOG0000090	HORVU.MOREX.r3.1HG0051770
N0.HOG0000090	HORVU.MOREX.r3.1HG0051740
N0.HOG0000090	HORVU.MOREX.r3.1HG0051910
N0.HOG0000090	HORVU.MOREX.r3.1HG0002040
N0.HOG0000090	Zm00001eb002950
N0.HOG0000090	Zm00001eb021590
N0.HOG0000090	Zm00001eb021600
N0.HOG0000090	Zm00001eb021610
N0.HOG0000090	Zm00001eb021620
N0.HOG0000090	Zm00001eb021630
N0.HOG0000090	Zm00001eb021640
N0.HOG0000090	Zm00001eb021690
N0.HOG0000090	Zm00001eb021710
N0.HOG0000090	Zm00001eb156130
N0.HOG0000090	Zm00001eb156150
N0.HOG0000090	Zm00001eb156190
N0.HOG0000090	Zm00001eb162390
N0.HOG0000090	Zm00001eb173570
N0.HOG0000090	Zm00001eb356600
N0.HOG0000090	Zm00001eb404560
N0.HOG0000090	Zm00001eb404580
N0.HOG0000090	Zm00001eb404590
N0.HOG0000090	BPChr08G01283
N0.HOG0000090	BPChr08G01288
N0.HOG0000090	BPChr08G01700
N0.HOG0000090	TC01G3243
N0.HOG0000090	GWHGERFP022695
N0.HOG0000090	GWHGERFP014060
N0.HOG0000090	GWHGERFP014062
N0.HOG0000090	GWHGERFP014059
N0.HOG0000090	GWHGERFP014052
N0.HOG0000090	GWHGERFP014055
N0.HOG0000090	GWHGERFP014054
N0.HOG0000090	GWHGERFP014067
N0.HOG0000090	GWHGERFP014064
N0.HOG0000090	GWHGERFP014063
N0.HOG0000090	GWHGERFP014065
N0.HOG0000090	GWHGERFP014039
N0.HOG0000090	GWHGERFP014038
N0.HOG0000090	GWHGERFP014049
N0.HOG0000090	GWHGERFP014046
N0.HOG0000090	GWHGERFP014045
N0.HOG0000090	GWHGERFP014048
N0.HOG0000090	GWHGERFP014047
N0.HOG0000090	GWHGERFP014042
N0.HOG0000090	GWHGERFP014041
N0.HOG0000090	GWHGERFP014044
N0.HOG0000090	GWHGERFP014318
N0.HOG0000090	GWHGERFP014317
N0.HOG0000090	GWHGERFP014319
N0.HOG0000090	GWHGERFP014315
N0.HOG0000090	GWHGERFP014687
N0.HOG0000090	GWHGERFP015506
N0.HOG0000090	RHSIM_RhsimUnG0180200
N0.HOG0000090	RHSIM_RhsimUnG0179200
N0.HOG0000090	RHSIM_RhsimUnG0179300
N0.HOG0000090	RHSIM_Rhsim05G0103600
N0.HOG0000090	RHSIM_RhsimUnG0179800
N0.HOG0000090	RHSIM_RhsimUnG0179900
N0.HOG0000090	RHSIM_Rhsim12G0054200
N0.HOG0000090	RHSIM_Rhsim12G0054000
N0.HOG0000090	RHSIM_RhsimUnG0210300
N0.HOG0000090	RHSIM_RhsimUnG0210400
N0.HOG0000090	RHSIM_RhsimUnG0210500
N0.HOG0000090	RHSIM_Rhsim12G0053700
N0.HOG0000090	RHSIM_Rhsim12G0053800
N0.HOG0000090	RHSIM_RhsimUnG0211000
N0.HOG0000090	RHSIM_Rhsim13G0148800
N0.HOG0000090	RHSIM_RhsimUnG0178900
N0.HOG0000090	RHSIM_Rhsim12G0079300
N0.HOG0000090	RHSIM_RhsimUnG0213700
N0.HOG0000090	RHSIM_RhsimUnG0211200
N0.HOG0000090	RHSIM_RhsimUnG0211300
N0.HOG0000090	RHSIM_RhsimUnG0211400
N0.HOG0000090	RHSIM_Rhsim12G0053500
N0.HOG0000090	RHSIM_Rhsim12G0128500
N0.HOG0000090	RHSIM_Rhsim01G0136500
N0.HOG0000090	RHSIM_RhsimUnG0180000
N0.HOG0000090	RHSIM_RhsimUnG0179000
N0.HOG0000090	RHSIM_RhsimUnG0180100
N0.HOG0000090	RHSIM_RhsimUnG0179100
N0.HOG0000090	Os10g0365200
N0.HOG0000090	Os10g0528400
N0.HOG0000090	Os10g0528300
N0.HOG0000090	Os10g0528900
N0.HOG0000090	Os10g0531400
N0.HOG0000090	Os10g0528200
N0.HOG0000090	Os10g0528100
N0.HOG0000090	Os10g0525400
N0.HOG0000090	Os10g0368100
N0.HOG0000090	Os10g0525800
N0.HOG0000090	Os06g0227500
N0.HOG0000090	Os10g0529800
N0.HOG0000090	Os10g0481300
N0.HOG0000090	Os10g0530600
N0.HOG0000090	Os10g0527400
N0.HOG0000090	Os07g0168300
N0.HOG0000090	Os10g0530900
N0.HOG0000090	Os01g0692000
N0.HOG0000090	Os10g0527601
N0.HOG0000090	Os10g0527800
N0.HOG0000090	Os01g0692100
N0.HOG0000090	Os10g0529300
N0.HOG0000090	Os10g0530300
N0.HOG0000090	Os10g0530200
N0.HOG0000090	Os10g0530500
N0.HOG0000090	Os10g0529400
N0.HOG0000090	Os10g0530400
N0.HOG0000095	AT3G53150
N0.HOG0000095	EL10Ac7g16715.1
N0.HOG0000095	HORVU.MOREX.r3.3HG0240570
N0.HOG0000095	Zm00001eb122610
N0.HOG0000095	BPChr14G27781
N0.HOG0000095	TC02G1973
N0.HOG0000095	GWHGERFP004574
N0.HOG0000095	GWHGERFP002848
N0.HOG0000095	RHSIM_Rhsim04G0139900
N0.HOG0000095	Os01g0176200
N0.HOG0000095	Os01g0176100
N0.HOG0000095	Os01g0176000
N0.HOG0000095	Os05g0177800
N0.HOG0000096	AT2G15480
N0.HOG0000096	AT2G15490
N0.HOG0000096	AT2G36750
N0.HOG0000096	AT2G36760
N0.HOG0000096	AT2G36770
N0.HOG0000096	AT2G36780
N0.HOG0000096	AT2G36790
N0.HOG0000096	AT2G36800
N0.HOG0000096	AT3G53160
N0.HOG0000096	AT4G34131
N0.HOG0000096	AT4G34135
N0.HOG0000096	AT4G34138
N0.HOG0000096	EL10Ac1g00045.1
N0.HOG0000096	EL10Ac6g14600.1
N0.HOG0000096	EL10Ac7g16702.1
N0.HOG0000096	EL10Ac7g16717.1
N0.HOG0000096	EL10Ac8g18821.1
N0.HOG0000096	EL10Ac9g21588.1
N0.HOG0000096	EL10Ac9g21589.1
N0.HOG0000096	EL10Ac9g22316.1
N0.HOG0000096	EL10Ac9g22318.1
N0.HOG0000096	EL10Ac9g22319.1
N0.HOG0000096	HORVU.MOREX.r3.1HG0065820
N0.HOG0000096	HORVU.MOREX.r3.5HG0518070
N0.HOG0000096	HORVU.MOREX.r3.5HG0518060
N0.HOG0000096	HORVU.MOREX.r3.7HG0663550
N0.HOG0000096	Zm00001eb158880
N0.HOG0000096	BPChr14G28046
N0.HOG0000096	BPChr09G20114
N0.HOG0000096	BPChr09G20103
N0.HOG0000096	BPChr09G20199
N0.HOG0000096	BPChr09G20184
N0.HOG0000096	BPChr09G20046
N0.HOG0000096	BPChr09G20023
N0.HOG0000096	BPChr14G27744
N0.HOG0000096	BPChr14G27750
N0.HOG0000096	BPChr13G21961
N0.HOG0000096	BPChr13G21966
N0.HOG0000096	BPChr13G21956
N0.HOG0000096	BPChr13G21952
N0.HOG0000096	BPChr13G21945
N0.HOG0000096	BPChr13G21928
N0.HOG0000096	TC04G2562
N0.HOG0000096	TC12G0910
N0.HOG0000096	TC12G0913
N0.HOG0000096	TC12G0911
N0.HOG0000096	TC12G0912
N0.HOG0000096	TC00000056
N0.HOG0000096	GWHGERFP007076
N0.HOG0000096	GWHGERFP009786
N0.HOG0000096	GWHGERFP009780
N0.HOG0000096	GWHGERFP009776
N0.HOG0000096	GWHGERFP009777
N0.HOG0000096	GWHGERFP004572
N0.HOG0000096	GWHGERFP002850
N0.HOG0000096	GWHGERFP037092
N0.HOG0000096	GWHGERFP037090
N0.HOG0000096	GWHGERFP037093
N0.HOG0000096	GWHGERFP037089
N0.HOG0000096	GWHGERFP037088
N0.HOG0000096	GWHGERFP037087
N0.HOG0000096	GWHGERFP037081
N0.HOG0000096	GWHGERFP037085
N0.HOG0000096	GWHGERFP037084
N0.HOG0000096	GWHGERFP037083
N0.HOG0000096	GWHGERFP037082
N0.HOG0000096	GWHGERFP037078
N0.HOG0000096	GWHGERFP037077
N0.HOG0000096	GWHGERFP037076
N0.HOG0000096	GWHGERFP037079
N0.HOG0000096	RHSIM_Rhsim11G0162000
N0.HOG0000096	RHSIM_Rhsim11G0162100
N0.HOG0000096	RHSIM_Rhsim11G0162700
N0.HOG0000096	RHSIM_Rhsim11G0162800
N0.HOG0000096	RHSIM_Rhsim11G0162900
N0.HOG0000096	RHSIM_Rhsim04G0140400
N0.HOG0000096	RHSIM_Rhsim11G0162200
N0.HOG0000096	RHSIM_Rhsim11G0162400
N0.HOG0000096	RHSIM_Rhsim11G0162600
N0.HOG0000096	RHSIM_RhsimUnG0004700
N0.HOG0000096	RHSIM_Rhsim11G0161800
N0.HOG0000096	RHSIM_Rhsim11G0161900
N0.HOG0000096	RHSIM_Rhsim03G0088200
N0.HOG0000096	RHSIM_Rhsim03G0088300
N0.HOG0000096	RHSIM_Rhsim11G0163100
N0.HOG0000096	RHSIM_Rhsim11G0163400
N0.HOG0000096	RHSIM_Rhsim11G0163300
N0.HOG0000096	RHSIM_Rhsim11G0163500
N0.HOG0000096	RHSIM_RhsimUnG0068100
N0.HOG0000096	RHSIM_Rhsim11G0161400
N0.HOG0000096	RHSIM_RhsimUnG0068300
N0.HOG0000096	RHSIM_Rhsim11G0161500
N0.HOG0000096	RHSIM_Rhsim11G0161600
N0.HOG0000096	RHSIM_Rhsim11G0161700
N0.HOG0000096	RHSIM_Rhsim11G0163600
N0.HOG0000096	RHSIM_Rhsim11G0163700
N0.HOG0000096	RHSIM_Rhsim11G0163800
N0.HOG0000096	RHSIM_Rhsim03G0087300
N0.HOG0000096	RHSIM_Rhsim06G0053700
N0.HOG0000096	RHSIM_Rhsim03G0087500
N0.HOG0000096	RHSIM_Rhsim03G0087400
N0.HOG0000096	RHSIM_Rhsim06G0053900
N0.HOG0000096	Os01g0638000
N0.HOG0000096	Os01g0638600
N0.HOG0000096	Os01g0597800
N0.HOG0000096	Os01g0598000
N0.HOG0000097	AT1G35710
N0.HOG0000097	AT4G08850
N0.HOG0000097	EL10Ac9g21473.1
N0.HOG0000097	HORVU.MOREX.r3.5HG0501110
N0.HOG0000097	HORVU.MOREX.r3.7HG0749520
N0.HOG0000097	HORVU.MOREX.r3.5HG0438040
N0.HOG0000097	HORVU.MOREX.r3.7HG0641280
N0.HOG0000097	HORVU.MOREX.r3.2HG0096630
N0.HOG0000097	Zm00001eb074400
N0.HOG0000097	BPChr09G06494
N0.HOG0000097	BPChr01G18063
N0.HOG0000097	BPChr01G18057
N0.HOG0000097	BPChr01G18083
N0.HOG0000097	BPChr06G11135
N0.HOG0000097	BPChr08G15476
N0.HOG0000097	TC10G0056
N0.HOG0000097	TC12G0683
N0.HOG0000097	TC12G0685
N0.HOG0000097	GWHGERFP044301
N0.HOG0000097	GWHGERFP005346
